1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,...16,reordonnés pour match fct,...18,...19,...20,...21,...22,...23,...24,...25,for tests
NA,NA,ICAO_TYPE_CODE,AC_CATEGORY,EQV_TYPE,EQV_NAME,ICAO_ENGINE_DESC,CO2_COEFF,MASS,BAND_FROM_NM,BAND_TO_NM,BAND_FLOOR_NM,FUEL_TOT,FUEL_TOT_MARG_RATE,CORR_FACTOR,range 0,BreakPoint_1,BreakPoint_2,range 99999,Slope_1,Slope_2,Slope_3,Intercept_1,Intercept_2,Intercept_3,NB_equations
NA,NA,IL38,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,63845,0,999999,0,NA,NA,1,0,999999,NA,999999,6.1767342616265601,NA,NA,403.07562314939298,NA,NA,1
NA,NA,IL62,Heavy Jet,REG AVG_FUEL_PER_NM,Heavy Jet,J,3.15,168032,0,999999,0,NA,NA,1,0,999999,NA,999999,9.7449525139255098,NA,NA,1039.15617995511,NA,NA,1
NA,NA,IL76,Heavy Jet,REG AVG_FUEL_PER_NM,Heavy Jet,J,3.15,191718,0,999999,0,NA,NA,1,0,999999,NA,999999,10.8160630647173,NA,NA,1215.8064148747601,NA,NA,1
NA,NA,IL86,Heavy Jet,REG AVG_FUEL_PER_NM,Heavy Jet,J,3.15,212731,0,999999,0,NA,NA,1,0,999999,NA,999999,11.766286483683199,NA,NA,1372.51964121949,NA,NA,1
NA,NA,IL96,Heavy Jet,REG AVG_FUEL_PER_NM,Heavy Jet,J,3.15,250147,0,999999,0,NA,NA,1,0,999999,NA,999999,13.458309756414801,NA,NA,1651.5723574835399,NA,NA,1
NA,NA,IR23,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1141,0,999999,0,NA,NA,1,0,999999,NA,999999,0.501284377279549,NA,NA,174.802699231693,NA,NA,1
NA,NA,IR99,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,5562,0,999999,0,NA,NA,1,0,999999,NA,999999,0.87858256547946401,NA,NA,230.75352946074699,NA,NA,1
NA,NA,IS28,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,845,0,999999,0,NA,NA,1,0,999999,NA,999999,0.47605280152568802,NA,NA,171.06102313684801,NA,NA,1
NA,NA,J2,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,440,0,999999,0,NA,NA,1,0,999999,NA,999999,0.44149241874498202,NA,NA,165.935946552622,NA,NA,1
NA,NA,J3,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,605,0,999999,0,NA,NA,1,0,999999,NA,999999,0.45557257469267698,NA,NA,168.02394071656599,NA,NA,1
NA,NA,J328,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,15568,0,999999,0,NA,NA,1,0,999999,NA,999999,1.7323978567252101,NA,NA,357.36869990558898,NA,NA,1
NA,NA,JAB4,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,845,0,999999,0,NA,NA,1,0,999999,NA,999999,0.47605280152568802,NA,NA,171.06102313684801,NA,NA,1
NA,NA,JAGR,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,14664,0,999999,0,NA,NA,1,0,999999,NA,999999,1.65532439920084,NA,NA,345.93921502603899,NA,NA,1
NA,NA,JCOM,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,8405,0,999999,0,NA,NA,1,0,999999,NA,999999,1.1211799467655299,NA,NA,266.72911937574099,NA,NA,1
NA,NA,JK05,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,500,0,999999,0,NA,NA,1,0,999999,NA,999999,0.44661247545323501,NA,NA,166.69521715769201,NA,NA,1
NA,NA,JPRO,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,4381,0,999999,0,NA,NA,1,0,999999,NA,999999,0.77777774334302296,NA,NA,215.804839893657,NA,NA,1
NA,NA,JS20,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,5700,0,999999,0,NA,NA,1,0,999999,NA,999999,0.90527291586043801,NA,NA,111.32801623364399,NA,NA,1
NA,NA,JS31,Turbo Prop,ANCAT WITH NEW MODEL,ANCAT,T,3.15,7044,0,999999,0,NA,NA,1,0,999999,NA,999999,1.13116433776081,NA,NA,74.127184743585602,NA,NA,1
NA,NA,JS32,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,7220,0,999999,0,NA,NA,1,0,999999,NA,999999,1.0430890791249401,NA,NA,118.955414632198,NA,NA,1
NA,NA,JS41,Turbo Prop,ANCAT WITH NEW MODEL,ANCAT,T,3.15,11015,0,999999,0,NA,NA,1,0,999999,NA,999999,1.5801459350907501,NA,NA,96.042080797138397,NA,NA,1
NA,NA,JU52,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,10580,0,999999,0,NA,NA,1,0,999999,NA,999999,1.3067820024396899,NA,NA,294.25267880954902,NA,NA,1
NA,NA,JUNR,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,605,0,999999,0,NA,NA,1,0,999999,NA,999999,0.45557257469267698,NA,NA,168.02394071656599,NA,NA,1
NA,NA,K100,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,3380,0,999999,0,NA,NA,1,0,999999,NA,999999,0.69494029358548004,NA,NA,99.687213962692397,NA,NA,1
NA,NA,K35A,Heavy Jet,REG AVG_FUEL_PER_NM,Heavy Jet,J,3.15,136866,0,999999,0,NA,NA,1,0,999999,NA,999999,8.3355861540252594,NA,NA,806.71994974509801,NA,NA,1
NA,NA,K35E,Heavy Jet,REG AVG_FUEL_PER_NM,Heavy Jet,J,3.15,146284,0,999999,0,NA,NA,1,0,999999,NA,999999,8.7614759686955104,NA,NA,876.95876473554699,NA,NA,1
NA,NA,K35R,Heavy Jet,REG AVG_FUEL_PER_NM,Heavy Jet,J,3.15,146105,0,999999,0,NA,NA,1,0,999999,NA,999999,8.7533922647406008,NA,NA,875.62558003150298,NA,NA,1
NA,NA,K50,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,13462,0,999999,0,NA,NA,1,0,999999,NA,999999,1.55275260499028,NA,NA,330.72849516664797,NA,NA,1
NA,NA,K8,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,4205,0,999999,0,NA,NA,1,0,999999,NA,999999,0.76277597718784196,NA,NA,213.58017702079999,NA,NA,1
NA,NA,K900,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",Z,3.15,3645,0,999999,0,NA,NA,1,0,999999,NA,999999,0.71498878124415,NA,NA,206.49365137347499,NA,NA,1
NA,NA,KA26,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,3380,0,999999,0,NA,NA,1,0,999999,NA,999999,0.69237519744936704,NA,NA,203.14020620107999,NA,NA,1
NA,NA,KA27,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,11278,0,999999,0,NA,NA,1,0,999999,NA,999999,1.41097515062708,NA,NA,139.315970071837,NA,NA,1
NA,NA,KC2,Heavy Jet,REG AVG_FUEL_PER_NM,Heavy Jet,J,3.15,141120,0,999999,0,NA,NA,1,0,999999,NA,999999,8.5279521692881204,NA,NA,838.44543481442099,NA,NA,1
NA,NA,KC39,Jet <90T,REG AVG_FUEL_PER_NM,Jet <90T,J,3.15,87120,0,999999,0,NA,NA,1,0,999999,NA,999999,6.4515777699490497,NA,NA,795.09051057551005,NA,NA,1
NA,NA,KFAS,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,720,0,999999,0,NA,NA,1,0,999999,NA,999999,0.465386016716828,NA,NA,169.47920937628399,NA,NA,1
NA,NA,KL07,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1125,0,999999,0,NA,NA,1,0,999999,NA,999999,0.499946399497534,NA,NA,174.60428596051099,NA,NA,1
NA,NA,KL35,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,845,0,999999,0,NA,NA,1,0,999999,NA,999999,0.47605280152568802,NA,NA,171.06102313684801,NA,NA,1
NA,NA,KMAX,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,3090,0,999999,0,NA,NA,1,0,999999,NA,999999,0.66864351432550795,NA,NA,98.231825804558497,NA,NA,1
NA,NA,KODI,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,3019,0,999999,0,NA,NA,1,0,999999,NA,999999,0.66224509801213005,NA,NA,97.8777071788043,NA,NA,1
NA,NA,KP2,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,500,0,999999,0,NA,NA,1,0,999999,NA,999999,0.44661247545323501,NA,NA,166.69521715769201,NA,NA,1
NA,NA,KR2,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,500,0,999999,0,NA,NA,1,0,999999,NA,999999,0.44661247545323501,NA,NA,166.69521715769201,NA,NA,1
NA,NA,KR30,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,500,0,999999,0,NA,NA,1,0,999999,NA,999999,0.44661247545323501,NA,NA,166.69521715769201,NA,NA,1
NA,NA,L10,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,4805,0,999999,0,NA,NA,1,0,999999,NA,999999,0.81397654427037003,NA,NA,221.17288307150599,NA,NA,1
NA,NA,L101,Heavy Jet,REG AVG_FUEL_PER_NM,Heavy Jet,J,3.15,226291,0,999999,0,NA,NA,1,0,999999,NA,999999,12.3795007737489,NA,NA,1473.6524778964399,NA,NA,1
NA,NA,L12,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,4205,0,999999,0,NA,NA,1,0,999999,NA,999999,0.76277597718784196,NA,NA,213.58017702079999,NA,NA,1
NA,NA,L13S,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,963,0,999999,0,NA,NA,1,0,999999,NA,999999,0.486086245986522,NA,NA,172.54891670537799,NA,NA,1
NA,NA,L159,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,8000,0,999999,0,NA,NA,1,0,999999,NA,999999,1.08661956398482,NA,NA,261.60404279151402,NA,NA,1
NA,NA,L18,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,4205,0,999999,0,NA,NA,1,0,999999,NA,999999,0.76277597718784196,NA,NA,213.58017702079999,NA,NA,1
NA,NA,L188,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,51376,0,999999,0,NA,NA,1,0,999999,NA,999999,5.0462502706367696,NA,NA,340.50929146363899,NA,NA,1
NA,NA,L200,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1805,0,999999,0,NA,NA,1,0,999999,NA,999999,0.55797370885773201,NA,NA,183.20935281797699,NA,NA,1
NA,NA,L29,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,3616,0,999999,0,NA,NA,1,0,999999,NA,999999,0.71248812346271895,NA,NA,206.122820334881,NA,NA,1
NA,NA,L29A,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,20375,0,999999,0,NA,NA,1,0,999999,NA,999999,2.1426634248685499,NA,NA,418.20837491577299,NA,NA,1
NA,NA,L29B,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,20139,0,999999,0,NA,NA,1,0,999999,NA,999999,2.1224835846871,NA,NA,415.215837852638,NA,NA,1
NA,NA,L37,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,15680,0,999999,0,NA,NA,1,0,999999,NA,999999,1.7419868226411801,NA,NA,358.790680240548,NA,NA,1
NA,NA,L39,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,5165,0,999999,0,NA,NA,1,0,999999,NA,999999,0.84466363109466802,NA,NA,225.723575438523,NA,NA,1
NA,NA,L4,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1378,0,999999,0,NA,NA,1,0,999999,NA,999999,0.52151890509497301,NA,NA,177.80334610987501,NA,NA,1
NA,NA,L410,Turbo Prop,AO SAMPLE,L410,T,3.15,6410,0,999999,0,NA,NA,1,0,999999,NA,999999,1.1454216952853999,NA,NA,126.03887629216401,NA,NA,1
NA,NA,L59,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,6845,0,999999,0,NA,NA,1,0,999999,NA,999999,0.988058472350963,NA,NA,246.98808364390601,NA,NA,1
NA,NA,L70,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1280,0,999999,0,NA,NA,1,0,999999,NA,999999,0.51317321266052096,NA,NA,176.56573502360999,NA,NA,1
NA,NA,L90,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,1600,0,999999,0,NA,NA,1,0,999999,NA,999999,0.53356440235727998,NA,NA,90.755908772047704,NA,NA,1
NA,NA,LA25,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1445,0,999999,0,NA,NA,1,0,999999,NA,999999,0.52725336860821603,NA,NA,178.65372918755401,NA,NA,1
NA,NA,LA4,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1125,0,999999,0,NA,NA,1,0,999999,NA,999999,0.499946399497534,NA,NA,174.60428596051099,NA,NA,1
NA,NA,LA8,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,2645,0,999999,0,NA,NA,1,0,999999,NA,999999,0.62965450277327095,NA,NA,193.83914128896501,NA,NA,1
NA,NA,LAKX,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,802,0,999999,0,NA,NA,1,0,999999,NA,999999,0.47240239072443402,NA,NA,170.519691316566,NA,NA,1
NA,NA,LAMA,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,1805,0,999999,0,NA,NA,1,0,999999,NA,999999,0.55214982803243795,NA,NA,91.784514145127602,NA,NA,1
NA,NA,LEG2,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1125,0,999999,0,NA,NA,1,0,999999,NA,999999,0.499946399497534,NA,NA,174.60428596051099,NA,NA,1
NA,NA,LGEZ,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,605,0,999999,0,NA,NA,1,0,999999,NA,999999,0.45557257469267698,NA,NA,168.02394071656599,NA,NA,1
NA,NA,LJ23,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,5670,0,999999,0,NA,NA,1,0,999999,NA,999999,0.88779069514768005,NA,NA,232.11903429460699,NA,NA,1
NA,NA,LJ24,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,5823,0,999999,0,NA,NA,1,0,999999,NA,999999,0.900880396699695,NA,NA,234.060150611067,NA,NA,1
NA,NA,LJ25,"Jet <43,3T",AO EQV,LJ40,J,3.15,6846,0,999999,0,NA,NA,0.72576727627870496,0,199,500,999999,2.1287287951721101,1.29981387071782,1.1372186949341601,89.612580773921195,254.56665074032401,335.86423863215703,3
NA,NA,LJ31,"Jet <43,3T",AO SAMPLE,LJ31,J,3.15,7766,0,999999,0,NA,NA,1,0,550,999999,999999,1.29915000437859,1.0305183623088501,NA,160.147842351462,307.89524548982098,NA,2
NA,NA,LJ35,"Jet <43,3T",AO EQV,LJ40,J,3.15,8465,0,999999,0,NA,NA,0.897314579146964,0,199,500,999999,2.1287287951721101,1.29981387071782,1.1372186949341601,89.612580773921195,254.56665074032401,335.86423863215703,3
NA,NA,LJ40,"Jet <43,3T",AO SAMPLE,LJ40,J,3.15,9433,0,999999,0,NA,NA,1,0,199,500,999999,2.1287287951721101,1.29981387071782,1.1372186949341601,89.612580773921195,254.56665074032401,335.86423863215703,3
NA,NA,LJ45,"Jet <43,3T",AO SAMPLE,LJ45,J,3.15,9582,0,999999,0,NA,NA,1,0,195,700,999999,2.1713328892689199,1.33527237162875,1.1532257888140101,103.385379732155,266.41718067198798,393.849788642308,3
NA,NA,LJ55,"Jet <43,3T",AO EQV,LJ45,J,3.15,9680,0,999999,0,NA,NA,1.0102289176469199,0,195,700,999999,2.1713328892689199,1.33527237162875,1.1532257888140101,103.385379732155,266.41718067198798,393.849788642308,3
NA,NA,LJ60,"Jet <43,3T",AO SAMPLE,LJ60,J,3.15,10595,0,999999,0,NA,NA,1,0,163,999999,999999,1.83051476903821,1.3626681054026399,NA,150.83577142207301,227.09477759467001,NA,2
NA,NA,LJ70,"Jet <43,3T",AO EQV,LJ45,J,3.15,9680,0,999999,0,NA,NA,1.0102289176469199,0,195,700,999999,2.1713328892689199,1.33527237162875,1.1532257888140101,103.385379732155,266.41718067198798,393.849788642308,3
NA,NA,LJ75,"Jet <43,3T",AO EQV,LJ45,J,3.15,9680,0,999999,0,NA,NA,1.0102289176469199,0,195,700,999999,2.1713328892689199,1.33527237162875,1.1532257888140101,103.385379732155,266.41718067198798,393.849788642308,3
NA,NA,LNC2,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,845,0,999999,0,NA,NA,1,0,999999,NA,999999,0.47605280152568802,NA,NA,171.06102313684801,NA,NA,1
NA,NA,LNC4,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,971,0,999999,0,NA,NA,1,0,999999,NA,999999,0.486827920867763,NA,NA,172.65890219341799,NA,NA,1
NA,NA,LNCE,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1364,0,999999,0,NA,NA,1,0,999999,NA,999999,0.52034129205207502,NA,NA,177.62871387070899,NA,NA,1
NA,NA,LNP4,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,1620,0,999999,0,NA,NA,1,0,999999,NA,999999,0.53537761461827105,NA,NA,90.856260515762798,NA,NA,1
NA,NA,LYNX,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,4799,0,999999,0,NA,NA,1,0,999999,NA,999999,0.82355155505709399,NA,NA,106.805169553298,NA,NA,1
NA,NA,M101,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,3089,0,999999,0,NA,NA,1,0,999999,NA,999999,0.668593209303325,NA,NA,98.229041686668793,NA,NA,1
NA,NA,M18,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,4680,0,999999,0,NA,NA,1,0,999999,NA,999999,0.803269960209548,NA,NA,219.585167344648,NA,NA,1
NA,NA,M200,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1280,0,999999,0,NA,NA,1,0,999999,NA,999999,0.51317321266052096,NA,NA,176.56573502360999,NA,NA,1
NA,NA,M203,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1000,0,999999,0,NA,NA,1,0,999999,NA,999999,0.48927961468867498,NA,NA,173.022472199947,NA,NA,1
NA,NA,M20P,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1327,0,999999,0,NA,NA,1,0,999999,NA,999999,0.51721586588434698,NA,NA,177.16523380541,NA,NA,1
NA,NA,M20T,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1427,0,999999,0,NA,NA,1,0,999999,NA,999999,0.52567704349788902,NA,NA,178.41997058125199,NA,NA,1
NA,NA,M22,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1620,0,999999,0,NA,NA,1,0,999999,NA,999999,0.54218686734062005,NA,NA,180.86826845234299,NA,NA,1
NA,NA,M26,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1445,0,999999,0,NA,NA,1,0,999999,NA,999999,0.52725336860821603,NA,NA,178.65372918755401,NA,NA,1
NA,NA,M28,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,7432,0,999999,0,NA,NA,1,0,999999,NA,999999,1.06225878716971,NA,NA,120.016356955492,NA,NA,1
NA,NA,M326,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,4290,0,999999,0,NA,NA,1,0,999999,NA,999999,0.77001694826959399,NA,NA,214.65396522429401,NA,NA,1
NA,NA,M339,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,5856,0,999999,0,NA,NA,1,0,999999,NA,999999,0.90367779358116296,NA,NA,234.474986099001,NA,NA,1
NA,NA,M345,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,4205,0,999999,0,NA,NA,1,0,999999,NA,999999,0.76277597718784196,NA,NA,213.58017702079999,NA,NA,1
NA,NA,M346,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,9680,0,999999,0,NA,NA,1,0,999999,NA,999999,1.2299811518159001,NA,NA,282.86361973349,NA,NA,1
NA,NA,M5,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1125,0,999999,0,NA,NA,1,0,999999,NA,999999,0.499946399497534,NA,NA,174.60428596051099,NA,NA,1
NA,NA,M55,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,24259,0,999999,0,NA,NA,1,0,999999,NA,999999,2.4740879632842301,NA,NA,467.35644575891502,NA,NA,1
NA,NA,M6,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1125,0,999999,0,NA,NA,1,0,999999,NA,999999,0.499946399497534,NA,NA,174.60428596051099,NA,NA,1
NA,NA,M600,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,2645,0,999999,0,NA,NA,1,0,999999,NA,999999,0.62830474299406003,NA,NA,95.999287381162105,NA,NA,1
NA,NA,M7,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1125,0,999999,0,NA,NA,1,0,999999,NA,999999,0.499946399497534,NA,NA,174.60428596051099,NA,NA,1
NA,NA,M700,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",Z,3.15,2645,0,999999,0,NA,NA,1,0,999999,NA,999999,0.62965450277327095,NA,NA,193.83914128896501,NA,NA,1
NA,NA,M7T,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,1136,0,999999,0,NA,NA,1,0,999999,NA,999999,0.49149787790228799,NA,NA,88.427748317857194,NA,NA,1
NA,NA,MC23,Jet <90T,REG AVG_FUEL_PER_NM,Jet <90T,J,3.15,84500,0,999999,0,NA,NA,1,0,999999,NA,999999,6.3168390686355202,NA,NA,785.01754622103294,NA,NA,1
NA,NA,MCR1,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,500,0,999999,0,NA,NA,1,0,999999,NA,999999,0.44661247545323501,NA,NA,166.69521715769201,NA,NA,1
NA,NA,MCR4,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,845,0,999999,0,NA,NA,1,0,999999,NA,999999,0.47605280152568802,NA,NA,171.06102313684801,NA,NA,1
NA,NA,MD11,Heavy Jet,AO SAMPLE,MD11,J,3.15,284616,0,999999,0,NA,NA,1,0,950,3000,999999,13.183222556249801,18.798826306081299,15.6597155524227,2796.5392368185599,-2538.2843255213602,6879.0479354544204,3
NA,NA,MD60,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,1805,0,999999,0,NA,NA,1,0,999999,NA,999999,0.55214982803243795,NA,NA,91.784514145127602,NA,NA,1
NA,NA,MD81,Jet <90T,AO EQV,MD82,J,3.15,63852,0,999999,0,NA,NA,0.98293090237491498,0,250,750,999999,7.5934968845700501,6.9256225521093802,7.1727941951507503,690.56921673590205,857.53779985107099,672.15906757004097,3
NA,NA,MD82,Jet <90T,AO SAMPLE,MD82,J,3.15,64961,0,999999,0,NA,NA,1,0,250,750,999999,7.5934968845700501,6.9256225521093802,7.1727941951507503,690.56921673590205,857.53779985107099,672.15906757004097,3
NA,NA,MD83,Jet <90T,AO SAMPLE,MD83,J,3.15,71132,0,999999,0,NA,NA,1,0,999999,NA,999999,7.2031990870937799,NA,NA,731.14461416376798,NA,NA,1
NA,NA,MD87,Jet <90T,AO SAMPLE,MD87,J,3.15,61754,0,999999,0,NA,NA,1,0,999999,NA,999999,6.2776969979781398,NA,NA,902.78449212535099,NA,NA,1
NA,NA,MD88,Jet <90T,AO EQV,MD87,J,3.15,67482,0,999999,0,NA,NA,1.0927465536639001,0,999999,NA,999999,6.2776969979781398,NA,NA,902.78449212535099,NA,NA,1
NA,NA,MD90,Jet <90T,AO EQV,MD83,J,3.15,73616,0,999999,0,NA,NA,1.0349174884432699,0,999999,NA,999999,7.2031990870937799,NA,NA,731.14461416376798,NA,NA,1
NA,NA,ME09,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,2645,0,999999,0,NA,NA,1,0,999999,NA,999999,0.62965450277327095,NA,NA,193.83914128896501,NA,NA,1
NA,NA,MESS,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1125,0,999999,0,NA,NA,1,0,999999,NA,999999,0.499946399497534,NA,NA,174.60428596051099,NA,NA,1
NA,NA,METR,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,7220,0,999999,0,NA,NA,1,0,999999,NA,999999,1.0200588267775399,NA,NA,251.73352492559701,NA,NA,1
NA,NA,MF17,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1125,0,999999,0,NA,NA,1,0,999999,NA,999999,0.499946399497534,NA,NA,174.60428596051099,NA,NA,1
NA,NA,MG15,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,5620,0,999999,0,NA,NA,1,0,999999,NA,999999,0.88349224753932998,NA,NA,231.48160289444399,NA,NA,1
NA,NA,MG17,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,6125,0,999999,0,NA,NA,1,0,999999,NA,999999,0.92661779185193005,NA,NA,237.87683638305899,NA,NA,1
NA,NA,MG21,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,9626,0,999999,0,NA,NA,1,0,999999,NA,999999,1.2253832973876999,NA,NA,282.18178827875198,NA,NA,1
NA,NA,MG29,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,19777,0,999999,0,NA,NA,1,0,999999,NA,999999,2.0916356261729798,NA,NA,410.641289276164,NA,NA,1
NA,NA,MG31,Jet <90T,REG AVG_FUEL_PER_NM,Jet <90T,J,3.15,46080,0,999999,0,NA,NA,1,0,999999,NA,999999,4.3410142959386304,NA,NA,637.30636664124802,NA,NA,1
NA,NA,MI14,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,14045,0,999999,0,NA,NA,1,0,999999,NA,999999,1.6618357317589301,NA,NA,153.19978129877299,NA,NA,1
